gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,subtype,n_group,evidence
ENSG00000250799,18.358875279284025,-23.598547702573192,2.2205225251237146,-10.627475035975335,2.220427026662779e-26,5.03370806944452e-22,PRODH2,HGS,15,"descriptive; model-level, source-confounded"
ENSG00000225345,308.10954056708016,-4.034502830582624,0.3994292953823371,-10.100668321588088,5.48669827742285e-24,6.2191724974588e-20,SNX18P3,HGS,15,"descriptive; model-level, source-confounded"
ENSG00000153993,1126.7197555788198,-7.224602218037103,0.7458927514306333,-9.685845859448573,3.4632969063228945e-22,2.6170980288780006e-18,SEMA3D,HGS,15,"descriptive; model-level, source-confounded"
ENSG00000279208,330.32405596833706,-7.936550452244907,0.8825931343786162,-8.99230930210281,2.4208930497120215e-19,1.3720411359242881e-15,CR381653.2,HGS,15,"descriptive; model-level, source-confounded"
ENSG00000092421,1232.368530405914,-4.694604536471468,0.5324940038094267,-8.816258028985452,1.1834856874259301e-18,5.3659241067891676e-15,SEMA6A,HGS,15,"descriptive; model-level, source-confounded"
ENSG00000080546,745.2145631819516,-2.345701413548128,0.26786659018612113,-8.756976418441244,2.0055759567749943e-18,7.577734490014854e-15,SESN1,HGS,15,"descriptive; model-level, source-confounded"
ENSG00000106460,2241.542776006471,-2.5173237842829495,0.29616776715524273,-8.499654801946898,1.9015531810778796e-17,6.158315802147933e-14,TMEM106B,HGS,15,"descriptive; model-level, source-confounded"
ENSG00000275153,39.88525862099044,-24.820682588342176,2.9348017042668113,-8.457362741835745,2.7349215944908208e-17,7.750084068388364e-14,TBC1D3K,HGS,15,"descriptive; model-level, source-confounded"
ENSG00000279718,73.3415063071982,-4.981013450359128,0.591878320748857,-8.415603808662976,3.908762799181667e-17,9.845739184160931e-14,SNX18P12,HGS,15,"descriptive; model-level, source-confounded"
ENSG00000186481,288.97317739440047,-3.8849177542679643,0.4653002466716,-8.349270781732177,6.868570515360803e-17,1.557104935832294e-13,ANKRD20A5P,HGS,15,"descriptive; model-level, source-confounded"
ENSG00000101463,94.28743077069514,9.532175031441545,1.148595592106813,8.298982772480556,1.0500659334384109e-16,2.1640904282771615e-13,SYNDIG1,HGS,15,"descriptive; model-level, source-confounded"
ENSG00000006747,4037.534245380152,-6.3447783847253865,0.7673139530056468,-8.268816642617073,1.352951575349334e-16,2.555951017764117e-13,SCIN,HGS,15,"descriptive; model-level, source-confounded"
ENSG00000114491,3696.9400887440015,1.6154957656418365,0.20006235214633553,8.074961372343472,6.749801003357636e-16,1.1770614518932123e-12,UMPS,HGS,15,"descriptive; model-level, source-confounded"
ENSG00000162734,24822.810185100905,2.38727988892208,0.2981692912115594,8.006457939453727,1.1805950110926952e-15,1.7842725934314267e-12,PEA15,HGS,15,"descriptive; model-level, source-confounded"
ENSG00000275861,20.59018872786468,-6.29603071784425,0.7858910926334779,-8.011327239689912,1.134770578872217e-15,1.7842725934314267e-12,TBC1D3I,HGS,15,"descriptive; model-level, source-confounded"
ENSG00000151702,396.5899294315783,5.551944212961211,0.6962704288319203,7.973833130146406,1.538272078378253e-15,2.1795392510521873e-12,FLI1,HGS,15,"descriptive; model-level, source-confounded"
ENSG00000244694,100.89565443592167,-7.144216353231611,0.9032036048393943,-7.909862532603576,2.5767326599286143e-15,3.4361487882695108e-12,PTCHD4,HGS,15,"descriptive; model-level, source-confounded"
ENSG00000084072,4004.140490356772,1.6108589426855213,0.20595103868592488,7.821562605188312,5.217161332027583e-15,6.570724855392516e-12,PPIE,HGS,15,"descriptive; model-level, source-confounded"
ENSG00000112651,3576.5527719996867,1.844726284405152,0.23665305584522248,7.795066401389099,6.437461786815702e-15,7.680908353005892e-12,MRPL2,HGS,15,"descriptive; model-level, source-confounded"
